codeDepartement;nomDepartement;codeCirconscription;nomCirconscription;codeCommune;nomCommune
38;Isère;3805;5ème circonscription;38002;Les Adrets
38;Isère;3805;5ème circonscription;38006;Allevard
38;Isère;3805;5ème circonscription;38027;Barraux
38;Isère;3805;5ème circonscription;38062;La Buissière
38;Isère;3805;5ème circonscription;38070;Le Champ-près-Froges
38;Isère;3805;5ème circonscription;38075;Chapareillan
38;Isère;3805;5ème circonscription;38078;La Chapelle-du-Bard
38;Isère;3805;5ème circonscription;38080;Charancieu
38;Isère;3805;5ème circonscription;38100;Le Cheylas
38;Isère;3805;5ème circonscription;38120;La Combe-de-Lancey
38;Isère;3805;5ème circonscription;38140;Crolles
38;Isère;3805;5ème circonscription;38150;Domène
38;Isère;3805;5ème circonscription;38155;Entre-deux-Guiers
38;Isère;3805;5ème circonscription;38163;Le Haut-Bréda
38;Isère;3805;5ème circonscription;38166;La Flachère
38;Isère;3805;5ème circonscription;38170;Fontanil-Cornillon
38;Isère;3805;5ème circonscription;38175;Froges
38;Isère;3805;5ème circonscription;38181;Goncelin
38;Isère;3805;5ème circonscription;38192;Hurtières
38;Isère;3805;5ème circonscription;38206;Laval-en-Belledonne
38;Isère;3805;5ème circonscription;38214;Lumbin
38;Isère;3805;5ème circonscription;38222;Massieu
38;Isère;3805;5ème circonscription;38228;Merlas
38;Isère;3805;5ème circonscription;38236;Miribel-les-Echelles
38;Isère;3805;5ème circonscription;38256;Montferrat
38;Isère;3805;5ème circonscription;38258;Mont-Saint-Martin
38;Isère;3805;5ème circonscription;38268;Le Moutaret
38;Isère;3805;5ème circonscription;38271;Murianette
38;Isère;3805;5ème circonscription;38292;Villages du lac de Paladru
38;Isère;3805;5ème circonscription;38303;La Pierre
38;Isère;3805;5ème circonscription;38314;Pontcharra
38;Isère;3805;5ème circonscription;38325;Proveysieux
38;Isère;3805;5ème circonscription;38328;Quaix-en-Chartreuse
38;Isère;3805;5ème circonscription;38334;Revel
38;Isère;3805;5ème circonscription;38350;Sainte-Agnès
38;Isère;3805;5ème circonscription;38372;Saint-Bueil
38;Isère;3805;5ème circonscription;38376;Saint-Christophe-sur-Guiers
38;Isère;3805;5ème circonscription;38382;Saint-Egrève
38;Isère;3805;5ème circonscription;38386;Saint-Geoire-en-Valdaine
38;Isère;3805;5ème circonscription;38395;Plateau des Petites Roches
38;Isère;3805;5ème circonscription;38404;Saint-Jean-le-Vieux
38;Isère;3805;5ème circonscription;38405;Saint-Joseph-de-Rivière
38;Isère;3805;5ème circonscription;38412;Saint-Laurent-du-Pont
38;Isère;3805;5ème circonscription;38417;Sainte-Marie-d'Alloix
38;Isère;3805;5ème circonscription;38418;Sainte-Marie-du-Mont
38;Isère;3805;5ème circonscription;38422;Saint-Martin-d'Uriage
38;Isère;3805;5ème circonscription;38423;Saint-Martin-le-Vinoux
38;Isère;3805;5ème circonscription;38426;Saint-Maximin
38;Isère;3805;5ème circonscription;38430;Saint-Mury-Monteymond
38;Isère;3805;5ème circonscription;38439;Crêts en Belledonne
38;Isère;3805;5ème circonscription;38442;Saint-Pierre-de-Chartreuse
38;Isère;3805;5ème circonscription;38446;Saint-Pierre-d'Entremont
38;Isère;3805;5ème circonscription;38460;Saint-Sulpice-des-Rivoires
38;Isère;3805;5ème circonscription;38466;Saint-Vincent-de-Mercuze
38;Isère;3805;5ème circonscription;38472;Sarcenas
38;Isère;3805;5ème circonscription;38501;Tencin
38;Isère;3805;5ème circonscription;38503;La Terrasse
38;Isère;3805;5ème circonscription;38504;Theys
38;Isère;3805;5ème circonscription;38511;Le Touvet
38;Isère;3805;5ème circonscription;38531;Velanne
38;Isère;3805;5ème circonscription;38538;Le Versoud
38;Isère;3805;5ème circonscription;38547;Villard-Bonnot
38;Isère;3805;5ème circonscription;38564;Voissant
38;Isère;3805;5ème circonscription;38567;Chamrousse
38;Isère;3806;6ème circonscription;38010;Annoisin-Chatelans
38;Isère;3806;6ème circonscription;38011;Anthon
38;Isère;3806;6ème circonscription;38022;Les Avenières Veyrins-Thuellin
38;Isère;3806;6ème circonscription;38026;La Balme-les-Grottes
38;Isère;3806;6ème circonscription;38050;Le Bouchage
38;Isère;3806;6ème circonscription;38053;Bourgoin-Jallieu
38;Isère;3806;6ème circonscription;38054;Bouvesse-Quirieu
38;Isère;3806;6ème circonscription;38055;Brangues
38;Isère;3806;6ème circonscription;38067;Chamagnieu
38;Isère;3806;6ème circonscription;38083;Charette
38;Isère;3806;6ème circonscription;38085;Charvieu-Chavagneux
38;Isère;3806;6ème circonscription;38097;Chavanoz
38;Isère;3806;6ème circonscription;38109;Chozeau
38;Isère;3806;6ème circonscription;38135;Courtenay
38;Isère;3806;6ème circonscription;38138;Crémieu
38;Isère;3806;6ème circonscription;38139;Creys-Mépieu
38;Isère;3806;6ème circonscription;38146;Dizimieu
38;Isère;3806;6ème circonscription;38176;Frontonas
38;Isère;3806;6ème circonscription;38190;Hières-sur-Amby
38;Isère;3806;6ème circonscription;38197;Janneyrias
38;Isère;3806;6ème circonscription;38210;Leyrieu
38;Isère;3806;6ème circonscription;38247;Montalieu-Vercieu
38;Isère;3806;6ème circonscription;38260;Moras
38;Isère;3806;6ème circonscription;38261;Morestel
38;Isère;3806;6ème circonscription;38282;Optevoz
38;Isère;3806;6ème circonscription;38294;Panossas
38;Isère;3806;6ème circonscription;38295;Parmilieu
38;Isère;3806;6ème circonscription;38297;Arandon-Passins
38;Isère;3806;6ème circonscription;38316;Pont-de-Chéruy
38;Isère;3806;6ème circonscription;38320;Porcieu-Amblagnieu
38;Isère;3806;6ème circonscription;38348;Ruy-Montceau
38;Isère;3806;6ème circonscription;38365;Saint-Baudille-de-la-Tour
38;Isère;3806;6ème circonscription;38374;Saint-Chef
38;Isère;3806;6ème circonscription;38392;Saint-Hilaire-de-Brens
38;Isère;3806;6ème circonscription;38415;Saint-Marcel-Bel-Accueil
38;Isère;3806;6ème circonscription;38451;Saint-Romain-de-Jalionas
38;Isère;3806;6ème circonscription;38455;Saint-Savin
38;Isère;3806;6ème circonscription;38458;Saint-Sorlin-de-Morestel
38;Isère;3806;6ème circonscription;38465;Saint-Victor-de-Morestel
38;Isère;3806;6ème circonscription;38467;Salagnon
38;Isère;3806;6ème circonscription;38483;Sermérieu
38;Isère;3806;6ème circonscription;38488;Siccieu-Saint-Julien-et-Carisieu
38;Isère;3806;6ème circonscription;38494;Soleymieu
38;Isère;3806;6ème circonscription;38507;Tignieu-Jameyzieu
38;Isère;3806;6ème circonscription;38515;Trept
38;Isère;3806;6ème circonscription;38525;Vasselin
38;Isère;3806;6ème circonscription;38532;Vénérieu
38;Isère;3806;6ème circonscription;38535;Vernas
38;Isère;3806;6ème circonscription;38539;Vertrieu
38;Isère;3806;6ème circonscription;38542;Veyssilieu
38;Isère;3806;6ème circonscription;38543;Vézeronce-Curtin
38;Isère;3806;6ème circonscription;38554;Villemoirieu
38;Isère;3806;6ème circonscription;38557;Villette-d'Anthon
38;Isère;3807;7ème circonscription;38003;Agnin
38;Isère;3807;7ème circonscription;38009;Anjou
38;Isère;3807;7ème circonscription;38013;Apprieu
38;Isère;3807;7ème circonscription;38015;Artas
38;Isère;3807;7ème circonscription;38032;Beaufort
38;Isère;3807;7ème circonscription;38034;Beaurepaire
38;Isère;3807;7ème circonscription;38035;Beauvoir-de-Marc
38;Isère;3807;7ème circonscription;38037;Bellegarde-Poussieu
38;Isère;3807;7ème circonscription;38038;Belmont
38;Isère;3807;7ème circonscription;38042;Bévenais
38;Isère;3807;7ème circonscription;38043;Bilieu
38;Isère;3807;7ème circonscription;38044;Biol
38;Isère;3807;7ème circonscription;38046;Bizonnes
38;Isère;3807;7ème circonscription;38047;Blandin
38;Isère;3807;7ème circonscription;38049;Bossieu
38;Isère;3807;7ème circonscription;38051;Bougé-Chambalud
38;Isère;3807;7ème circonscription;38056;Bressieux
38;Isère;3807;7ème circonscription;38058;Brézins
38;Isère;3807;7ème circonscription;38060;Brion
38;Isère;3807;7ème circonscription;38063;Burcin
38;Isère;3807;7ème circonscription;38065;Châbons
38;Isère;3807;7ème circonscription;38066;Chalon
38;Isère;3807;7ème circonscription;38069;Champier
38;Isère;3807;7ème circonscription;38072;Chanas
38;Isère;3807;7ème circonscription;38077;La Chapelle-de-Surieu
38;Isère;3807;7ème circonscription;38082;Charavines
38;Isère;3807;7ème circonscription;38089;Chassignieu
38;Isère;3807;7ème circonscription;38093;Châtenay
38;Isère;3807;7ème circonscription;38094;Châtonnay
38;Isère;3807;7ème circonscription;38098;Chélieu
38;Isère;3807;7ème circonscription;38118;Colombe
38;Isère;3807;7ème circonscription;38130;La Côte-Saint-André
38;Isère;3807;7ème circonscription;38134;Cour-et-Buis
38;Isère;3807;7ème circonscription;38141;Culin
38;Isère;3807;7ème circonscription;38147;Doissin
38;Isère;3807;7ème circonscription;38152;Eclose-Badinières
38;Isère;3807;7ème circonscription;38159;Eydoche
38;Isère;3807;7ème circonscription;38161;Faramans
38;Isère;3807;7ème circonscription;38167;Flachères
38;Isère;3807;7ème circonscription;38171;La Forteresse
38;Isère;3807;7ème circonscription;38174;La Frette
38;Isère;3807;7ème circonscription;38180;Gillonnay
38;Isère;3807;7ème circonscription;38182;Le Grand-Lemps
38;Isère;3807;7ème circonscription;38198;Jarcieu
38;Isère;3807;7ème circonscription;38209;Lentiol
38;Isère;3807;7ème circonscription;38211;Lieudieu
38;Isère;3807;7ème circonscription;38213;Longechenal
38;Isère;3807;7ème circonscription;38218;Marcilloles
38;Isère;3807;7ème circonscription;38219;Marcollin
38;Isère;3807;7ème circonscription;38221;Marnans
38;Isère;3807;7ème circonscription;38231;Meyrieu-les-Etangs
38;Isère;3807;7ème circonscription;38232;Meyssiez
38;Isère;3807;7ème circonscription;38240;Moissieu-sur-Dolon
38;Isère;3807;7ème circonscription;38244;Monsteroux-Milieu
38;Isère;3807;7ème circonscription;38255;Montfalcon
38;Isère;3807;7ème circonscription;38257;Montrevel
38;Isère;3807;7ème circonscription;38259;Montseveroux
38;Isère;3807;7ème circonscription;38267;Mottier
38;Isère;3807;7ème circonscription;38284;Ornacieux-Balbins
38;Isère;3807;7ème circonscription;38287;Oyeu
38;Isère;3807;7ème circonscription;38290;Pact
38;Isère;3807;7ème circonscription;38291;Pajay
38;Isère;3807;7ème circonscription;38292;Villages du lac de Paladru
38;Isère;3807;7ème circonscription;38296;Le Passage
38;Isère;3807;7ème circonscription;38298;Le Péage-de-Roussillon
38;Isère;3807;7ème circonscription;38300;Penol
38;Isère;3807;7ème circonscription;38307;Pisieu
38;Isère;3807;7ème circonscription;38308;Plan
38;Isère;3807;7ème circonscription;38311;Pommier-de-Beaurepaire
38;Isère;3807;7ème circonscription;38324;Primarette
38;Isère;3807;7ème circonscription;38335;Revel-Tourdan
38;Isère;3807;7ème circonscription;38344;Roussillon
38;Isère;3807;7ème circonscription;38346;Royas
38;Isère;3807;7ème circonscription;38347;Roybon
38;Isère;3807;7ème circonscription;38349;Sablons
38;Isère;3807;7ème circonscription;38351;Saint-Agnin-sur-Bion
38;Isère;3807;7ème circonscription;38358;Sainte-Anne-sur-Gervonde
38;Isère;3807;7ème circonscription;38363;Saint-Barthélemy
38;Isère;3807;7ème circonscription;38379;Saint-Clair-sur-Galaure
38;Isère;3807;7ème circonscription;38380;Saint-Didier-de-Bizonnes
38;Isère;3807;7ème circonscription;38384;Saint-Etienne-de-Saint-Geoirs
38;Isère;3807;7ème circonscription;38387;Saint-Geoirs
38;Isère;3807;7ème circonscription;38393;Saint-Hilaire-de-la-Côte
38;Isère;3807;7ème circonscription;38399;Saint-Jean-de-Bournay
38;Isère;3807;7ème circonscription;38406;Saint-Julien-de-l'Herms
38;Isère;3807;7ème circonscription;38427;Saint-Michel-de-Saint-Geoirs
38;Isère;3807;7ème circonscription;38434;Saint-Ondras
38;Isère;3807;7ème circonscription;38440;Saint-Pierre-de-Bressieux
38;Isère;3807;7ème circonscription;38452;Saint-Romain-de-Surieu
38;Isère;3807;7ème circonscription;38457;Saint-Siméon-de-Bressieux
38;Isère;3807;7ème circonscription;38468;Salaise-sur-Sanne
38;Isère;3807;7ème circonscription;38473;Sardieu
38;Isère;3807;7ème circonscription;38476;Savas-Mépin
38;Isère;3807;7ème circonscription;38479;Porte-des-Bonnevaux
38;Isère;3807;7ème circonscription;38490;Sillans
38;Isère;3807;7ème circonscription;38496;Sonnay
38;Isère;3807;7ème circonscription;38505;Thodure
38;Isère;3807;7ème circonscription;38512;Tramolé
38;Isère;3807;7ème circonscription;38520;Valencogne
38;Isère;3807;7ème circonscription;38555;Villeneuve-de-Marc
38;Isère;3807;7ème circonscription;38556;Ville-sous-Anjou
38;Isère;3807;7ème circonscription;38560;Val-de-Virieu
38;Isère;3807;7ème circonscription;38561;Viriville
38;Isère;3808;8ème circonscription;38017;Assieu
38;Isère;3808;8ème circonscription;38019;Auberives-sur-Varèze
38;Isère;3808;8ème circonscription;38081;Charantonnay
38;Isère;3808;8ème circonscription;38087;Chasse-sur-Rhône
38;Isère;3808;8ème circonscription;38101;Cheyssieu
38;Isère;3808;8ème circonscription;38107;Chonas-l'Amballan
38;Isère;3808;8ème circonscription;38110;Chuzelles
38;Isère;3808;8ème circonscription;38114;Clonas-sur-Varèze
38;Isère;3808;8ème circonscription;38131;Les Côtes-d'Arey
38;Isère;3808;8ème circonscription;38144;Diémoz
38;Isère;3808;8ème circonscription;38157;Estrablin
38;Isère;3808;8ème circonscription;38160;Eyzin-Pinet
38;Isère;3808;8ème circonscription;38184;Grenay
38;Isère;3808;8ème circonscription;38189;Heyrieux
38;Isère;3808;8ème circonscription;38199;Jardin
38;Isère;3808;8ème circonscription;38215;Luzinay
38;Isère;3808;8ème circonscription;38238;Moidieu-Détourbe
38;Isère;3808;8ème circonscription;38288;Oytier-Saint-Oblas
38;Isère;3808;8ème circonscription;38318;Pont-Evêque
38;Isère;3808;8ème circonscription;38336;Reventin-Vaugris
38;Isère;3808;8ème circonscription;38340;Les Roches-de-Condrieu
38;Isère;3808;8ème circonscription;38353;Saint-Alban-du-Rhône
38;Isère;3808;8ème circonscription;38378;Saint-Clair-du-Rhône
38;Isère;3808;8ème circonscription;38389;Saint-Georges-d'Espéranche
38;Isère;3808;8ème circonscription;38408;Saint-Just-Chaleyssin
38;Isère;3808;8ème circonscription;38425;Saint-Maurice-l'Exil
38;Isère;3808;8ème circonscription;38448;Saint-Prim
38;Isère;3808;8ème circonscription;38459;Saint-Sorlin-de-Vienne
38;Isère;3808;8ème circonscription;38480;Septème
38;Isère;3808;8ème circonscription;38484;Serpaize
38;Isère;3808;8ème circonscription;38487;Seyssuel
38;Isère;3808;8ème circonscription;38519;Valencin
38;Isère;3808;8ème circonscription;38536;Vernioz
38;Isère;3808;8ème circonscription;38544;Vienne
38;Isère;3808;8ème circonscription;38558;Villette-de-Vienne
38;Isère;3809;9ème circonscription;38004;L'Albenc
38;Isère;3809;9ème circonscription;38018;Auberives-en-Royans
38;Isère;3809;9ème circonscription;38030;Beaucroissant
38;Isère;3809;9ème circonscription;38033;Beaulieu
38;Isère;3809;9ème circonscription;38036;Beauvoir-en-Royans
38;Isère;3809;9ème circonscription;38041;Bessins
38;Isère;3809;9ème circonscription;38061;La Buisse
38;Isère;3809;9ème circonscription;38074;Chantesse
38;Isère;3809;9ème circonscription;38084;Charnècles
38;Isère;3809;9ème circonscription;38086;Chasselay
38;Isère;3809;9ème circonscription;38092;Châtelus
38;Isère;3809;9ème circonscription;38095;Chatte
38;Isère;3809;9ème circonscription;38099;Chevrières
38;Isère;3809;9ème circonscription;38105;Chirens
38;Isère;3809;9ème circonscription;38108;Choranche
38;Isère;3809;9ème circonscription;38117;Cognin-les-Gorges
38;Isère;3809;9ème circonscription;38133;Coublevie
38;Isère;3809;9ème circonscription;38137;Cras
38;Isère;3809;9ème circonscription;38194;Izeaux
38;Isère;3809;9ème circonscription;38195;Izeron
38;Isère;3809;9ème circonscription;38216;Malleval-en-Vercors
38;Isère;3809;9ème circonscription;38239;Moirans
38;Isère;3809;9ème circonscription;38245;Montagne
38;Isère;3809;9ème circonscription;38248;Montaud
38;Isère;3809;9ème circonscription;38263;Morette
38;Isère;3809;9ème circonscription;38270;La Murette
38;Isère;3809;9ème circonscription;38272;Murinais
38;Isère;3809;9ème circonscription;38275;Serre-Nerpol
38;Isère;3809;9ème circonscription;38278;Notre-Dame-de-l'Osier
38;Isère;3809;9ème circonscription;38310;Poliénas
38;Isère;3809;9ème circonscription;38319;Pont-en-Royans
38;Isère;3809;9ème circonscription;38322;Presles
38;Isère;3809;9ème circonscription;38330;Quincieu
38;Isère;3809;9ème circonscription;38331;Réaumont
38;Isère;3809;9ème circonscription;38332;Renage
38;Isère;3809;9ème circonscription;38333;Rencurel
38;Isère;3809;9ème circonscription;38337;Rives
38;Isère;3809;9ème circonscription;38338;La Rivière
38;Isère;3809;9ème circonscription;38345;Rovon
38;Isère;3809;9ème circonscription;38356;Saint-André-en-Royans
38;Isère;3809;9ème circonscription;38359;Saint-Antoine-l'Abbaye
38;Isère;3809;9ème circonscription;38360;Saint-Appolinard
38;Isère;3809;9ème circonscription;38362;Saint-Aupre
38;Isère;3809;9ème circonscription;38368;Saint-Blaise-du-Buis
38;Isère;3809;9ème circonscription;38370;Saint-Bonnet-de-Chavagne
38;Isère;3809;9ème circonscription;38373;Saint-Cassien
38;Isère;3809;9ème circonscription;38383;Saint-Etienne-de-Crossey
38;Isère;3809;9ème circonscription;38390;Saint-Gervais
38;Isère;3809;9ème circonscription;38394;Saint-Hilaire-du-Rosier
38;Isère;3809;9ème circonscription;38400;Saint-Jean-de-Moirans
38;Isère;3809;9ème circonscription;38407;La Sure en Chartreuse
38;Isère;3809;9ème circonscription;38409;Saint-Just-de-Claix
38;Isère;3809;9ème circonscription;38410;Saint-Lattier
38;Isère;3809;9ème circonscription;38416;Saint-Marcellin
38;Isère;3809;9ème circonscription;38432;Saint-Nicolas-de-Macherin
38;Isère;3809;9ème circonscription;38437;Saint-Paul-d'Izeaux
38;Isère;3809;9ème circonscription;38443;Saint-Pierre-de-Chérennes
38;Isère;3809;9ème circonscription;38450;Saint-Quentin-sur-Isère
38;Isère;3809;9ème circonscription;38453;Saint-Romans
38;Isère;3809;9ème circonscription;38454;Saint-Sauveur
38;Isère;3809;9ème circonscription;38463;Saint-Vérand
38;Isère;3809;9ème circonscription;38495;La Sône
38;Isère;3809;9ème circonscription;38500;Têche
38;Isère;3809;9ème circonscription;38517;Tullins
38;Isère;3809;9ème circonscription;38523;Varacieux
38;Isère;3809;9ème circonscription;38526;Vatilieu
38;Isère;3809;9ème circonscription;38559;Vinay
38;Isère;3809;9ème circonscription;38563;Voiron
38;Isère;3809;9ème circonscription;38565;Voreppe
38;Isère;3809;9ème circonscription;38566;Vourey
38;Isère;3810;10ème circonscription;38001;Les Abrets en Dauphiné
38;Isère;3810;10ème circonscription;38012;Aoste
38;Isère;3810;10ème circonscription;38029;La Bâtie-Montgascon
38;Isère;3810;10ème circonscription;38048;Bonnefamille
38;Isère;3810;10ème circonscription;38053;Bourgoin-Jallieu
38;Isère;3810;10ème circonscription;38064;Cessieu
38;Isère;3810;10ème circonscription;38076;La Chapelle-de-la-Tour
38;Isère;3810;10ème circonscription;38091;Châteauvilain
38;Isère;3810;10ème circonscription;38102;Chèzeneuve
38;Isère;3810;10ème circonscription;38104;Chimilin
38;Isère;3810;10ème circonscription;38124;Corbelin
38;Isère;3810;10ème circonscription;38136;Crachier
38;Isère;3810;10ème circonscription;38148;Dolomieu
38;Isère;3810;10ème circonscription;38149;Domarin
38;Isère;3810;10ème circonscription;38152;Eclose-Badinières
38;Isère;3810;10ème circonscription;38156;Les Eparres
38;Isère;3810;10ème circonscription;38162;Faverges-de-la-Tour
38;Isère;3810;10ème circonscription;38172;Four
38;Isère;3810;10ème circonscription;38183;Granieu
38;Isère;3810;10ème circonscription;38193;L'Isle-d'Abeau
38;Isère;3810;10ème circonscription;38223;Maubec
38;Isère;3810;10ème circonscription;38230;Meyrié
38;Isère;3810;10ème circonscription;38246;Montagnieu
38;Isère;3810;10ème circonscription;38250;Montcarra
38;Isère;3810;10ème circonscription;38276;Nivolas-Vermelle
38;Isère;3810;10ème circonscription;38315;Le Pont-de-Beauvoisin
38;Isère;3810;10ème circonscription;38323;Pressins
38;Isère;3810;10ème circonscription;38339;Roche
38;Isère;3810;10ème circonscription;38341;Rochetoirin
38;Isère;3810;10ème circonscription;38343;Romagnieu
38;Isère;3810;10ème circonscription;38352;Saint-Alban-de-Roche
38;Isère;3810;10ème circonscription;38354;Saint-Albin-de-Vaulserre
38;Isère;3810;10ème circonscription;38357;Saint-André-le-Gaz
38;Isère;3810;10ème circonscription;38369;Sainte-Blandine
38;Isère;3810;10ème circonscription;38377;Saint-Clair-de-la-Tour
38;Isère;3810;10ème circonscription;38381;Saint-Didier-de-la-Tour
38;Isère;3810;10ème circonscription;38398;Saint-Jean-d'Avelanne
38;Isère;3810;10ème circonscription;38401;Saint-Jean-de-Soudain
38;Isère;3810;10ème circonscription;38420;Saint-Martin-de-Vaulserre
38;Isère;3810;10ème circonscription;38449;Saint-Quentin-Fallavier
38;Isère;3810;10ème circonscription;38464;Saint-Victor-de-Cessieu
38;Isère;3810;10ème circonscription;38475;Satolas-et-Bonce
38;Isère;3810;10ème circonscription;38481;Sérézin-de-la-Tour
38;Isère;3810;10ème circonscription;38498;Succieu
38;Isère;3810;10ème circonscription;38508;Torchefelon
38;Isère;3810;10ème circonscription;38509;La Tour-du-Pin
38;Isère;3810;10ème circonscription;38530;Vaulx-Milieu
38;Isère;3810;10ème circonscription;38537;La Verpillière
38;Isère;3810;10ème circonscription;38546;Vignieu
38;Isère;3810;10ème circonscription;38553;Villefontaine
39;Jura;3901;1ère circonscription;39003;Abergement-le-Petit
39;Jura;3901;1ère circonscription;39007;Alièze
39;Jura;3901;1ère circonscription;39010;Andelot-Morval
39;Jura;3901;1ère circonscription;39016;Arinthod
39;Jura;3901;1ère circonscription;39017;Arlay
39;Jura;3901;1ère circonscription;39018;Aromas
39;Jura;3901;1ère circonscription;39021;LA CHAILLEUSE
39;Jura;3901;1ère circonscription;39025;Augea
39;Jura;3901;1ère circonscription;39027;Augisey
39;Jura;3901;1ère circonscription;39028;Aumont
39;Jura;3901;1ère circonscription;39035;Balanod
39;Jura;3901;1ère circonscription;39040;Barretaine
39;Jura;3901;1ère circonscription;39041;Baume-les-Messieurs
39;Jura;3901;1ère circonscription;39043;Beaufort-Orbagna
39;Jura;3901;1ère circonscription;39045;Beffia
39;Jura;3901;1ère circonscription;39049;Bersaillin
39;Jura;3901;1ère circonscription;39050;Besain
39;Jura;3901;1ère circonscription;39054;Biefmorin
39;Jura;3901;1ère circonscription;39056;Bletterans
39;Jura;3901;1ère circonscription;39057;Blois-sur-Seille
39;Jura;3901;1ère circonscription;39058;Blye
39;Jura;3901;1ère circonscription;39060;Bois-de-Gand
39;Jura;3901;1ère circonscription;39062;Boissière (La)
39;Jura;3901;1ère circonscription;39065;Bonnefontaine
39;Jura;3901;1ère circonscription;39066;Bornay
39;Jura;3901;1ère circonscription;39073;Brainans
39;Jura;3901;1ère circonscription;39079;Briod
39;Jura;3901;1ère circonscription;39080;Broissia
39;Jura;3901;1ère circonscription;39081;Buvilly
39;Jura;3901;1ère circonscription;39086;Cernon
39;Jura;3901;1ère circonscription;39088;Cesancey
39;Jura;3901;1ère circonscription;39092;Chambéria
39;Jura;3901;1ère circonscription;39094;Chamole
39;Jura;3901;1ère circonscription;39100;Champrougier
39;Jura;3901;1ère circonscription;39104;Chapelle-Voland
39;Jura;3901;1ère circonscription;39110;Charme (La)
39;Jura;3901;1ère circonscription;39111;Charnod
39;Jura;3901;1ère circonscription;39112;La Chassagne
39;Jura;3901;1ère circonscription;39114;Château-Chalon
39;Jura;3901;1ère circonscription;39119;Chateley (Le)
39;Jura;3901;1ère circonscription;39122;Châtillon
39;Jura;3901;1ère circonscription;39124;Chaumergy
39;Jura;3901;1ère circonscription;39127;Chaussenans
39;Jura;3901;1ère circonscription;39132;Chaux en Bresse (La)
39;Jura;3901;1ère circonscription;39134;Chavéria
39;Jura;3901;1ère circonscription;39136;Chemenot
39;Jura;3901;1ère circonscription;39137;Saint-Hymetiere-sur-Valouse
39;Jura;3901;1ère circonscription;39140;Chêne-Sec
39;Jura;3901;1ère circonscription;39142;Chevreaux
39;Jura;3901;1ère circonscription;39145;Chille
39;Jura;3901;1ère circonscription;39146;Chilly-le-Vignoble
39;Jura;3901;1ère circonscription;39159;Colonne
39;Jura;3901;1ère circonscription;39160;Commenailles
39;Jura;3901;1ère circonscription;39162;Condamine
39;Jura;3901;1ère circonscription;39163;Condes
39;Jura;3901;1ère circonscription;39164;Conliège
39;Jura;3901;1ère circonscription;39166;Cornod
39;Jura;3901;1ère circonscription;39167;Cosges
39;Jura;3901;1ère circonscription;39168;Courbette
39;Jura;3901;1ère circonscription;39169;Courbouzon
39;Jura;3901;1ère circonscription;39170;Courlans
39;Jura;3901;1ère circonscription;39171;Courlaoux
39;Jura;3901;1ère circonscription;39173;Cousance
39;Jura;3901;1ère circonscription;39177;HAUTEROCHE
39;Jura;3901;1ère circonscription;39180;Cressia
39;Jura;3901;1ère circonscription;39185;Cuisia
39;Jura;3901;1ère circonscription;39191;Darbonnay
39;Jura;3901;1ère circonscription;39194;Desnes
39;Jura;3901;1ère circonscription;39196;Deux Fays (les)
39;Jura;3901;1ère circonscription;39197;Digna
39;Jura;3901;1ère circonscription;39199;Domblans
39;Jura;3901;1ère circonscription;39200;Dompierre-sur-Mont
39;Jura;3901;1ère circonscription;39204;Dramelay
39;Jura;3901;1ère circonscription;39207;Ecrille
39;Jura;3901;1ère circonscription;39209;Val-d'Epy
39;Jura;3901;1ère circonscription;39217;Etoile (L')
39;Jura;3901;1ère circonscription;39222;Fay-en-Montagne
39;Jura;3901;1ère circonscription;39225;Fied (Le)
39;Jura;3901;1ère circonscription;39229;Fontainebrux
39;Jura;3901;1ère circonscription;39234;Foulenay
39;Jura;3901;1ère circonscription;39236;Francheville
39;Jura;3901;1ère circonscription;39241;Frébuans
39;Jura;3901;1ère circonscription;39244;Frontenay
39;Jura;3901;1ère circonscription;39247;Genod
39;Jura;3901;1ère circonscription;39250;Geruge
39;Jura;3901;1ère circonscription;39251;Gevingey
39;Jura;3901;1ère circonscription;39253;Gigny
39;Jura;3901;1ère circonscription;39255;Gizia
39;Jura;3901;1ère circonscription;39261;Graye-et-Charnay
39;Jura;3901;1ère circonscription;39263;Grozon
39;Jura;3901;1ère circonscription;39272;Ladoye-sur-Seille
39;Jura;3901;1ère circonscription;39273;MONTLAINSIA
39;Jura;3901;1ère circonscription;39279;Larnaud
39;Jura;3901;1ère circonscription;39288;Lavigny
39;Jura;3901;1ère circonscription;39290;VALZIN EN PETITE MONTAGNE
39;Jura;3901;1ère circonscription;39295;Loisia
39;Jura;3901;1ère circonscription;39296;Lombard
39;Jura;3901;1ère circonscription;39300;Lons-le-Saunier
39;Jura;3901;1ère circonscription;39304;Louverot (Le)
39;Jura;3901;1ère circonscription;39306;Macornay
39;Jura;3901;1ère circonscription;39310;Mantry
39;Jura;3901;1ère circonscription;39312;Marigna-sur-Valouse
39;Jura;3901;1ère circonscription;39314;Marnézia
39;Jura;3901;1ère circonscription;39317;Marre (La)
39;Jura;3901;1ère circonscription;39320;Maynal
39;Jura;3901;1ère circonscription;39321;Menétru-le-Vignoble
39;Jura;3901;1ère circonscription;39324;Mérona
39;Jura;3901;1ère circonscription;39327;Messia-sur-Sorne
39;Jura;3901;1ère circonscription;39330;Miéry
39;Jura;3901;1ère circonscription;39334;Moiron
39;Jura;3901;1ère circonscription;39336;Molain
39;Jura;3901;1ère circonscription;39342;Monay
