Civilite;Nom;Prenom;Mandat;Circonscription;Departement;Candidat_parrainage;Date
M.;PÉRÉ;Marc;Conseiller départemental;;Haute-Garonne;MÉLENCHON Jean-Luc;2022
M.;SUDRE;Patrick;Maire;Castillon-de-Saint-Martory;Haute-Garonne;MÉLENCHON Jean-Luc;2022
M.;REVOL;René;Maire;Grabels;Hérault;MÉLENCHON Jean-Luc;2022
Mme;MOTEL;Michèle;Conseillère départementale;;Ille-et-Vilaine;MÉLENCHON Jean-Luc;2022
Mme;SABROUX-IDOUX;Martine;Maire;Gargilesse-Dampierre;Indre;MÉLENCHON Jean-Luc;2022
M.;AMARD;Gabriel;Conseiller régional;Auvergne-Rhône-Alpes;Isère;MÉLENCHON Jean-Luc;2022
M.;DOLPHIN;Jean-Michel;Maire;Anjou;Isère;MÉLENCHON Jean-Luc;2022
M.;FAVORY;Christian;Maire;Menétru-le-Vignoble;Jura;MÉLENCHON Jean-Luc;2022
M.;GIMARET;Hervé;Maire;Champrougier;Jura;MÉLENCHON Jean-Luc;2022
Mme;PERRON;Sylviane;Maire;La Frasnée;Jura;MÉLENCHON Jean-Luc;2022
M.;DELMON;Philippe;Maire;Seyresse;Landes;MÉLENCHON Jean-Luc;2022
M.;TORSET;Philippe;Maire;Fresnes;Loir-et-Cher;MÉLENCHON Jean-Luc;2022
M.;COASSY;Bruno;Maire;Sainte-Agathe-en-Donzy;Loire;MÉLENCHON Jean-Luc;2022
Mme;PFISTER;Marie-Gabrielle;Maire;Leigneux;Loire;MÉLENCHON Jean-Luc;2022
M.;LE TOLGUENEC;Alain;Maire;Fercé;Loire-Atlantique;MÉLENCHON Jean-Luc;2022
M.;GABET;Jean-Michel;Maire;Rouffilhac;Lot;MÉLENCHON Jean-Luc;2022
Mme;VANDEKERCKHOVE;Geneviève;Maire;Cuzac;Lot;MÉLENCHON Jean-Luc;2022
M.;LESCOMBE;Serge;Maire;Montauriol;Lot-et-Garonne;MÉLENCHON Jean-Luc;2022
M.;CHMIEL;Alain;Maire;Gorges du Tarn Causses;Lozère;MÉLENCHON Jean-Luc;2022
M.;VAULERIN;Hugues;Maire;Saint-Jean-de-la-Croix;Maine-et-Loire;MÉLENCHON Jean-Luc;2022
Mme;THOMAS;Florence;Maire déléguée d'une commune associée ou d'une commune déléguée;Saint-Sauveur-Villages;Manche;MÉLENCHON Jean-Luc;2022
M.;MONNIER;Daniel;Maire délégué d'une commune associée ou d'une commune déléguée;Rives Dervoises;Haute-Marne;MÉLENCHON Jean-Luc;2022
M.;BERTELLE;Florent;Maire;Crusnes;Meurthe-et-Moselle;MÉLENCHON Jean-Luc;2022
M.;BROGI;Fabrice;Maire;Auboué;Meurthe-et-Moselle;MÉLENCHON Jean-Luc;2022
M.;CALVO;Matthieu;Maire;Piennes;Meurthe-et-Moselle;MÉLENCHON Jean-Luc;2022
M.;CORZANI;André;Maire;Jœuf;Meurthe-et-Moselle;MÉLENCHON Jean-Luc;2022
M.;DURAND;Christian;Maire;Jouaville;Meurthe-et-Moselle;MÉLENCHON Jean-Luc;2022
M.;STOLL;Vincent;Maire;Vaudeville;Meurthe-et-Moselle;MÉLENCHON Jean-Luc;2022
M.;TOUDMA;Hamdi;Maire;Longlaville;Meurthe-et-Moselle;MÉLENCHON Jean-Luc;2022
M.;LEVEE;Frédéric;Maire;Gorze;Moselle;MÉLENCHON Jean-Luc;2022
Mme;PATAUT;Marie-Odile;Maire;Grenois;Nièvre;MÉLENCHON Jean-Luc;2022
M.;SMILEVITCH;Nicolas;Maire;Brinon-sur-Beuvron;Nièvre;MÉLENCHON Jean-Luc;2022
M.;BRUN;Cédric;Conseiller régional;Hauts-De-France;Nord;MÉLENCHON Jean-Luc;2022
M.;COUSIN;Jean-Marie;Maire;Croix-Caluyau;Nord;MÉLENCHON Jean-Luc;2022
M.;LEFEBVRE;Jean-Luc;Maire;Wannehain;Nord;MÉLENCHON Jean-Luc;2022
M.;POIX;Julien;Conseiller régional;Hauts-De-France;Nord;MÉLENCHON Jean-Luc;2022
M.;PROISY;Patrick;Maire;Faches-Thumesnil;Nord;MÉLENCHON Jean-Luc;2022
M.;QUATENNENS;Adrien;Député;1ère circonscription;Nord;MÉLENCHON Jean-Luc;2022
M.;ARGIER;Patrice;Maire;Carlepont;Oise;MÉLENCHON Jean-Luc;2022
M.;FERREIRA;Olivier;Maire;Bailleval;Oise;MÉLENCHON Jean-Luc;2022
M.;NORMAND;Arnold;Maire;Rœux;Pas-de-Calais;MÉLENCHON Jean-Luc;2022
Mme;BEAUX;Nicole;Maire;Valmanya;Pyrénées-Orientales;MÉLENCHON Jean-Luc;2022
M.;MALAPRADE;Christophe;Maire;Fosse;Pyrénées-Orientales;MÉLENCHON Jean-Luc;2022
M.;RAYNAUD;Jean-Louis;Maire;Fenouillet;Pyrénées-Orientales;MÉLENCHON Jean-Luc;2022
M.;AZCUÉ;Mathieu;Conseiller métropolitain de Lyon;;Rhône;MÉLENCHON Jean-Luc;2022
M.;BOUMERTIT;Idir;Conseiller métropolitain de Lyon;;Rhône;MÉLENCHON Jean-Luc;2022
M.;DIOP;Moussa;Conseiller métropolitain de Lyon;;Rhône;MÉLENCHON Jean-Luc;2022
M.;LEGENDRE;Laurent;Conseiller métropolitain de Lyon;;Rhône;MÉLENCHON Jean-Luc;2022
Mme;FLAUTAT;Dorothée;Maire déléguée d'une commune associée ou d'une commune déléguée;Beaumotte-Aubertans;Haute-Saône;MÉLENCHON Jean-Luc;2022
M.;MARCHAL;Jacques;Maire;Sorans-lès-Breurey;Haute-Saône;MÉLENCHON Jean-Luc;2022
M.;DUCHAMP;Michel;Maire;Culles-les-Roches;Saône-et-Loire;MÉLENCHON Jean-Luc;2022
M.;DUMONT;Marc;Maire;Saint-Albain;Saône-et-Loire;MÉLENCHON Jean-Luc;2022
M.;LUCEAU;Stéphane;Maire;Bourg-le-Comte;Saône-et-Loire;MÉLENCHON Jean-Luc;2022
Mme;METRAL;Michèle;Maire;Sivignon;Saône-et-Loire;MÉLENCHON Jean-Luc;2022
M.;TESCHER;Paul;Maire;Ouroux-sous-le-Bois-Sainte-Marie;Saône-et-Loire;MÉLENCHON Jean-Luc;2022
M.;BERGER-SABATTEL;Jean-Yves;Maire;Presle;Savoie;MÉLENCHON Jean-Luc;2022
Mme;RUAZ;Dominique;Conseillère départementale;;Savoie;MÉLENCHON Jean-Luc;2022
M.;CHAUTEMPS;Pierre;Maire;Burdignin;Haute-Savoie;MÉLENCHON Jean-Luc;2022
M.;GOBBER;Rénato;Maire;Champanges;Haute-Savoie;MÉLENCHON Jean-Luc;2022
Mme;SIMONNET;Danielle;Conseillère de Paris;;Paris;MÉLENCHON Jean-Luc;2022
M.;VANNIER;Paul;Conseiller régional;Île-De-France;Paris;MÉLENCHON Jean-Luc;2022
M.;GRENIER;Daniel;Maire;Le Houlme;Seine-Maritime;MÉLENCHON Jean-Luc;2022
M.;MALANDAIN;David;Maire;Maulévrier-Sainte-Gertrude;Seine-Maritime;MÉLENCHON Jean-Luc;2022
M.;JURAVER;Philippe;Conseiller régional;Île-De-France;Seine-et-Marne;MÉLENCHON Jean-Luc;2022
M.;COMYN;Gérard;Maire;Tilloloy;Somme;MÉLENCHON Jean-Luc;2022
M.;CHÉ;Stéphane;Maire;Ambazac;Haute-Vienne;MÉLENCHON Jean-Luc;2022
M.;DARGENTOLLE;Georges;Maire;Saint-Maurice-les-Brousses;Haute-Vienne;MÉLENCHON Jean-Luc;2022
M.;PERRIER;Benoît;Maire;Fontenoy;Yonne;MÉLENCHON Jean-Luc;2022
M.;RIGOLET;Patrick;Maire;Saint-Maurice-le-Vieil;Yonne;MÉLENCHON Jean-Luc;2022
M.;VIGOUREUX;Louis;Maire;Tharot;Yonne;MÉLENCHON Jean-Luc;2022
Mme;CHIKIROU;Sophia;Conseillère régionale;Île-De-France;Essonne;MÉLENCHON Jean-Luc;2022
M.;QNOUCH;Raphaël;Conseiller régional;Île-De-France;Hauts-de-Seine;MÉLENCHON Jean-Luc;2022
Mme;CAPANEMA;Silvia;Conseillère départementale;;Seine-Saint-Denis;MÉLENCHON Jean-Luc;2022
M.;LACHAUD;Bastien;Député;6ème circonscription;Seine-Saint-Denis;MÉLENCHON Jean-Luc;2022
M.;POUX;Gilles;Maire;La Courneuve;Seine-Saint-Denis;MÉLENCHON Jean-Luc;2022
M.;PRUDHOMME;Christophe;Conseiller régional;Île-De-France;Val-d'Oise;MÉLENCHON Jean-Luc;2022
M.;OGONOWSKI;Philippe;Président du conseil consulaire;Espagne - 1re circonscription;Français de l'étranger;MÉLENCHON Jean-Luc;2022
M.;BOMPARD;Manuel;Représentant français au Parlement européen;;Parlement européen;MÉLENCHON Jean-Luc;2022
Mme;PELLETIER;Anne-Sophie;Représentante française au Parlement européen;;Parlement européen;MÉLENCHON Jean-Luc;2022
M.;GRENIER;Jean;Maire;Puisieux-et-Clanlieu;Aisne;MIGUET Nicolas;2022
M.;HENNINOT;Pierre-Jean;Maire;Cilly;Aisne;MIGUET Nicolas;2022
M.;OSMOND;Michel;Maire;Mandres;Eure;MIGUET Nicolas;2022
Mme;BREQUE;Nicole;Maire;Saint-Araille;Haute-Garonne;MIGUET Nicolas;2022
M.;ANDRÉ;Rémy;Maire;Montrodat;Lozère;MIGUET Nicolas;2022
M.;GILBERT;Bertrand;Maire;Brouains;Manche;MIGUET Nicolas;2022
M.;MITTAUX;Jean-Marie;Maire;Abaucourt-Hautecourt;Meuse;MIGUET Nicolas;2022
M.;AUMONIER;Gabriel;Maire;Misérieux;Ain;PÉCRESSE Valérie;2022
M.;BERTHOMIEU;Stéphane;Maire;Saint-Jean-de-Thurigneux;Ain;PÉCRESSE Valérie;2022
M.;BIENVENU;Bernard;Maire;Polliat;Ain;PÉCRESSE Valérie;2022
M.;BRULHART;Michel;Maire;Saint-Jean-de-Gonville;Ain;PÉCRESSE Valérie;2022
M.;CHAIZE;Patrick;Sénateur;;Ain;PÉCRESSE Valérie;2022
M.;DE LA VERPILLIÈRE;Charles;Député;2ème circonscription;Ain;PÉCRESSE Valérie;2022
Mme;ESCODA;Annie;Maire;Samognat;Ain;PÉCRESSE Valérie;2022
M.;GAITET;Jean-Pierre;Conseiller départemental;;Ain;PÉCRESSE Valérie;2022
M.;GINET;Emmanuel;Maire;Lhuis;Ain;PÉCRESSE Valérie;2022
Mme;JOURNET;Catherine;Conseillère départementale;;Ain;PÉCRESSE Valérie;2022
Mme;LAROCHE;Elisabeth;Conseillère départementale;;Ain;PÉCRESSE Valérie;2022
M.;NANCHI;Alexandre;Conseiller régional;Auvergne-Rhône-Alpes;Ain;PÉCRESSE Valérie;2022
Mme;VAUDRAY;Viviane;Conseillère départementale;;Ain;PÉCRESSE Valérie;2022
M.;DIVE;Julien;Député;2ème circonscription;Aisne;PÉCRESSE Valérie;2022
M.;LEFEVRE;Antoine;Sénateur;;Aisne;PÉCRESSE Valérie;2022
M.;MOINEUSE;Jérôme;Maire;Lemé;Aisne;PÉCRESSE Valérie;2022
M.;LALOY;Jean-Sébastien;Maire;Cusset;Allier;PÉCRESSE Valérie;2022
M.;SENNEPIN;François;Maire;Bellerive-sur-Allier;Allier;PÉCRESSE Valérie;2022
Mme;ASSO;Catherine;Conseillère départementale;;Hautes-Alpes;PÉCRESSE Valérie;2022
Mme;LESBROS;Rolande;Maire déléguée d'une commune associée ou d'une commune déléguée;Gap;Hautes-Alpes;PÉCRESSE Valérie;2022
Mme;AGNELLI;Mylène;Maire;Isola;Alpes-Maritimes;PÉCRESSE Valérie;2022
Mme;ALBERICI;Pierrette;Conseillère départementale;;Alpes-Maritimes;PÉCRESSE Valérie;2022
M.;AMAR;Serge;Conseiller régional;Provence-Alpes-Cote D'Azur;Alpes-Maritimes;PÉCRESSE Valérie;2022
M.;AMMIRATI;Guy;Maire;Péone;Alpes-Maritimes;PÉCRESSE Valérie;2022
M.;ASSO;Bernard;Conseiller départemental;;Alpes-Maritimes;PÉCRESSE Valérie;2022
M.;BROCHAND;Bernard;Député;8ème circonscription;Alpes-Maritimes;PÉCRESSE Valérie;2022
M.;CHAIX;Bernard;Conseiller départemental;;Alpes-Maritimes;PÉCRESSE Valérie;2022
M.;CHIKLI;Frank;Conseiller départemental;;Alpes-Maritimes;PÉCRESSE Valérie;2022
M.;CIOTTI;Eric;Député;1ère circonscription;Alpes-Maritimes;PÉCRESSE Valérie;2022
M.;CONIL;Jean Louis;Maire;Amirat;Alpes-Maritimes;PÉCRESSE Valérie;2022
M.;CORBIN;Pierre;Maire;Toudon;Alpes-Maritimes;PÉCRESSE Valérie;2022
Mme;FRONTONI;Gaëlle;Conseillère départementale;;Alpes-Maritimes;PÉCRESSE Valérie;2022
M.;GASIGLIA;Bertrand;Maire;Tourrette-Levens;Alpes-Maritimes;PÉCRESSE Valérie;2022
M.;GINESY;Charles Ange;Président d'un EPCI à fiscalité propre;CC Alpes d'Azur;Alpes-Maritimes;PÉCRESSE Valérie;2022
M.;LAFITTE;Jean-Pierre;Conseiller départemental;;Alpes-Maritimes;PÉCRESSE Valérie;2022
M.;LEONETTI;Jean;Maire;Antibes;Alpes-Maritimes;PÉCRESSE Valérie;2022
M.;LOMBARDO;Gérald;Maire;Le Rouret;Alpes-Maritimes;PÉCRESSE Valérie;2022
M.;LUCIANO;Kevin;Maire;Vallauris;Alpes-Maritimes;PÉCRESSE Valérie;2022
M.;MANFREDI;Gérard;Maire;Roquebillière;Alpes-Maritimes;PÉCRESSE Valérie;2022
M.;MARTINELLI;Gilbert;Maire;Pierlas;Alpes-Maritimes;PÉCRESSE Valérie;2022
M.;MOYA;Francis;Maire;Rigaud;Alpes-Maritimes;PÉCRESSE Valérie;2022
M.;PAUGET;Eric;Député;7ème circonscription;Alpes-Maritimes;PÉCRESSE Valérie;2022
M.;PIGRENET;Yves;Maire;Le Cannet;Alpes-Maritimes;PÉCRESSE Valérie;2022
Mme;SERGI;Valerie;Conseillère départementale;;Alpes-Maritimes;PÉCRESSE Valérie;2022
Mme;TABAROT;Michèle;Députée;9ème circonscription;Alpes-Maritimes;PÉCRESSE Valérie;2022
M.;TABAROT;Philippe;Sénateur;;Alpes-Maritimes;PÉCRESSE Valérie;2022
M.;TRASTOUR;René;Maire;Conségudes;Alpes-Maritimes;PÉCRESSE Valérie;2022
Mme;TRASTOUR-ISNART;Laurence;Députée;6ème circonscription;Alpes-Maritimes;PÉCRESSE Valérie;2022
M.;VIAUD;Jérôme;Maire;Grasse;Alpes-Maritimes;PÉCRESSE Valérie;2022
M.;AMRANE;Olivier;Conseiller départemental;;Ardèche;PÉCRESSE Valérie;2022
M.;ARSAC;François;Maire;Chomérac;Ardèche;PÉCRESSE Valérie;2022
M.;FLORY;Jean-Claude;Maire;Vals-les-Bains;Ardèche;PÉCRESSE Valérie;2022
M.;CORDIER;Pierre;Député;2ème circonscription;Ardennes;PÉCRESSE Valérie;2022
M.;ETIENNE;Philippe;Maire;Bayonville;Ardennes;PÉCRESSE Valérie;2022
Mme;POLETTI;Bérengère;Députée;1ère circonscription;Ardennes;PÉCRESSE Valérie;2022
M.;PORTIER;Bernard;Maire;Grandchamp;Ardennes;PÉCRESSE Valérie;2022
M.;ROUSSEAUX;Jean-Marc;Maire;Vaux-Villaine;Ardennes;PÉCRESSE Valérie;2022
M.;SAMYN;Philippe;Maire délégué d'une commune associée ou d'une commune déléguée;Chaumont-Porcien;Ardennes;PÉCRESSE Valérie;2022
Mme;VILLET;Odile;Maire;Chesnois-Auboncourt;Ardennes;PÉCRESSE Valérie;2022
M.;BAROIN;François;Maire;Troyes;Aube;PÉCRESSE Valérie;2022
M.;JACQUES;Jean-Paul;Maire;Ormes;Aube;PÉCRESSE Valérie;2022
M.;MATHIAS;Jean-Yves;Conseiller départemental;;Aube;PÉCRESSE Valérie;2022
M.;MENUEL;Gérard;Député;3ème circonscription;Aube;PÉCRESSE Valérie;2022
M.;RAGUIN;Jacky;Maire;Creney-près-Troyes;Aube;PÉCRESSE Valérie;2022
M.;VIART;Jean-Michel;Maire;Saint-Julien-les-Villas;Aube;PÉCRESSE Valérie;2022
M.;CASTEL;Pierre;Maire;Quillan;Aude;PÉCRESSE Valérie;2022
Mme;CAZARD;Annie;Conseillère départementale;;Aveyron;PÉCRESSE Valérie;2022
M.;DAVID;Sébastien;Maire;Saint-Affrique;Aveyron;PÉCRESSE Valérie;2022
Mme;RIVIERE;Hélène;Conseillère départementale;;Aveyron;PÉCRESSE Valérie;2022
M.;VIALA;Arnaud;Conseiller départemental;;Aveyron;PÉCRESSE Valérie;2022
Mme;AMIEL;Agnès;Conseillère départementale;;Bouches-du-Rhône;PÉCRESSE Valérie;2022
Mme;AUGEY;Dominique;Conseillère régionale;Provence-Alpes-Cote D'Azur;Bouches-du-Rhône;PÉCRESSE Valérie;2022
Mme;BOYER;Valérie;Sénatrice;;Bouches-du-Rhône;PÉCRESSE Valérie;2022
Mme;CARADEC;Laure Agnès;Conseillère départementale;;Bouches-du-Rhône;PÉCRESSE Valérie;2022
M.;DEFLESSELLES;Bernard;Député;9ème circonscription;Bouches-du-Rhône;PÉCRESSE Valérie;2022
M.;GAZAY;Gérard;Maire;Aubagne;Bouches-du-Rhône;PÉCRESSE Valérie;2022
Mme;JOISSAINS;Sophie;Maire;Aix-en-Provence;Bouches-du-Rhône;PÉCRESSE Valérie;2022
M.;LIMOUSIN;Lucien;Maire;Tarascon;Bouches-du-Rhône;PÉCRESSE Valérie;2022
M.;RAMOND;Bernard;Maire;Lambesc;Bouches-du-Rhône;PÉCRESSE Valérie;2022
M.;RAVIER;Julien;Député;1ère circonscription;Bouches-du-Rhône;PÉCRESSE Valérie;2022
M.;REYNÈS;Bernard;Député;15ème circonscription;Bouches-du-Rhône;PÉCRESSE Valérie;2022
M.;SIMON;Laurent;Maire;Plan-de-Cuques;Bouches-du-Rhône;PÉCRESSE Valérie;2022
M.;TEISSIER;Guy;Député;6ème circonscription;Bouches-du-Rhône;PÉCRESSE Valérie;2022
M.;ALLIZARD;Pascal;Sénateur;;Calvados;PÉCRESSE Valérie;2022
Mme;DE LA PROVÔTÉ;Sonia;Sénatrice;;Calvados;PÉCRESSE Valérie;2022
M.;GERMAIN;Patrice;Maire;Basseneville;Calvados;PÉCRESSE Valérie;2022
M.;MARTIN;Patrice;Maire;Valambray;Calvados;PÉCRESSE Valérie;2022
M.;NOUVELOT;Cédric;Conseiller régional;Normandie;Calvados;PÉCRESSE Valérie;2022
M.;OLIVIER;Aristide;Conseiller régional;Normandie;Calvados;PÉCRESSE Valérie;2022
Mme;SIMONNET;Sophie;Conseillère départementale;;Calvados;PÉCRESSE Valérie;2022
M.;TOUGARD;Serge;Conseiller régional;Normandie;Calvados;PÉCRESSE Valérie;2022
Mme;BEAUDREY;Dominique;Conseillère départementale;;Cantal;PÉCRESSE Valérie;2022
Mme;BESSE;Marina;Maire;Mentières;Cantal;PÉCRESSE Valérie;2022
M.;BONY;Jean-Yves;Député;2ème circonscription;Cantal;PÉCRESSE Valérie;2022
M.;BROUSSE;Michel;Maire;Chaudes-Aigues;Cantal;PÉCRESSE Valérie;2022
M.;DESCOEUR;Vincent;Député;1ère circonscription;Cantal;PÉCRESSE Valérie;2022
M.;LAFON;Pierre;Maire;Saint-Projet-de-Salers;Cantal;PÉCRESSE Valérie;2022
Mme;ROQUETTE;Marie-Hélène;Conseillère départementale;;Cantal;PÉCRESSE Valérie;2022
M.;BONNEAU;François;Sénateur;;Charente;PÉCRESSE Valérie;2022
M.;BAUDIN;Claude;Maire;Saint-Palais-sur-Mer;Charente-Maritime;PÉCRESSE Valérie;2022
Mme;CAMPODARVE;Caroline;Conseillère départementale;;Charente-Maritime;PÉCRESSE Valérie;2022
M.;COIRIER;Daniel;Maire;Fouras;Charente-Maritime;PÉCRESSE Valérie;2022
Mme;DE ROFFIGNAC;Françoise;Conseillère départementale;;Charente-Maritime;PÉCRESSE Valérie;2022
M.;LABICHE;David;Conseiller régional;Nouvelle-Aquitaine;Charente-Maritime;PÉCRESSE Valérie;2022
M.;MAXIME;Patrick;Maire;Villars-en-Pons;Charente-Maritime;PÉCRESSE Valérie;2022
M.;RIVIÈRE;Yann;Conseiller régional;Nouvelle-Aquitaine;Charente-Maritime;PÉCRESSE Valérie;2022
Mme;TACHE;Ornella;Maire;Paillé;Charente-Maritime;PÉCRESSE Valérie;2022
M.;COSYNS;Louis;Maire;Dun-sur-Auron;Cher;PÉCRESSE Valérie;2022
M.;DALLOIS;David;Maire;Ivoy-le-Pré;Cher;PÉCRESSE Valérie;2022
M.;PRELY;Damien;Maire;Chéry;Cher;PÉCRESSE Valérie;2022
M.;ARFEUILLERE;Christophe;Maire;Ussel;Corrèze;PÉCRESSE Valérie;2022
M.;BOUNIE;Julien;Conseiller départemental;;Corrèze;PÉCRESSE Valérie;2022
M.;COSTE;Pascal;Conseiller départemental;;Corrèze;PÉCRESSE Valérie;2022
M.;DUMAS;Jean Jacques;Maire;Saint-Ybard;Corrèze;PÉCRESSE Valérie;2022
Mme;MEUNIER;Frédérique;Députée;2ème circonscription;Corrèze;PÉCRESSE Valérie;2022
M.;NOUGEIN;Claude;Sénateur;;Corrèze;PÉCRESSE Valérie;2022
M.;POUCHOU;Yves;Maire;Palazinges;Corrèze;PÉCRESSE Valérie;2022
M.;MONDOLONI;Albert;Maire;Mela;Corse-du-Sud;PÉCRESSE Valérie;2022
M.;CASANOVA;André;Maire;Aghione;Haute-Corse;PÉCRESSE Valérie;2022
Mme;BONNET-VALLET;Marie-Claire;Maire;Pontailler-sur-Saône;Côte-d'Or;PÉCRESSE Valérie;2022
M.;CARRÉ;Gilles;Maire;Couchey;Côte-d'Or;PÉCRESSE Valérie;2022
M.;DARPHIN;Thierry;Maire;Is-sur-Tille;Côte-d'Or;PÉCRESSE Valérie;2022
M.;DELATTE;Rémi;Député;2ème circonscription;Côte-d'Or;PÉCRESSE Valérie;2022
M.;DUGOURD;François-Xavier;Conseiller départemental;;Côte-d'Or;PÉCRESSE Valérie;2022
M.;LAMY;Alain;Maire;Blaisy-Bas;Côte-d'Or;PÉCRESSE Valérie;2022
Mme;LOISIER;Anne-Catherine;Sénatrice;;Côte-d'Or;PÉCRESSE Valérie;2022
M.;RUET;Guillaume;Maire;Chevigny-Saint-Sauveur;Côte-d'Or;PÉCRESSE Valérie;2022
M.;RUINET;Fabian;Maire;Talant;Côte-d'Or;PÉCRESSE Valérie;2022
Mme;BOULANGER;Béatrice;Conseillère départementale;;Côtes-d'Armor;PÉCRESSE Valérie;2022
M.;BOUTRON;Romain;Conseiller départemental;;Côtes-d'Armor;PÉCRESSE Valérie;2022
M.;CARO;Eugène;Maire;Beaussais-sur-Mer;Côtes-d'Armor;PÉCRESSE Valérie;2022
M.;DAUGAN;Michel;Maire;Plouasne;Côtes-d'Armor;PÉCRESSE Valérie;2022
M.;LE FUR;Marc;Député;3ème circonscription;Côtes-d'Armor;PÉCRESSE Valérie;2022
Mme;MÉHEUST;Véronique;Conseillère régionale;Bretagne;Côtes-d'Armor;PÉCRESSE Valérie;2022
M.;SALLIER DUPIN (DE);Stéphane;Conseiller régional;Bretagne;Côtes-d'Armor;PÉCRESSE Valérie;2022
M.;RICARD;Jean-Michel;Maire;Sous-Parsat;Creuse;PÉCRESSE Valérie;2022
M.;VICTOR;Cyril;Maire;Gouzon;Creuse;PÉCRESSE Valérie;2022
M.;MOSSION;Laurent;Conseiller départemental;;Dordogne;PÉCRESSE Valérie;2022
Mme;BIANCHI-LAVILLE;Emmanuelle;Maire;Uzelle;Doubs;PÉCRESSE Valérie;2022
M.;BILLOT;Olivier;Conseiller départemental;;Doubs;PÉCRESSE Valérie;2022
M.;BOUHELIER;Hervé;Maire;Eysson;Doubs;PÉCRESSE Valérie;2022
Mme;BOUQUIN;Christine;Conseillère départementale;;Doubs;PÉCRESSE Valérie;2022
M.;BRUNELLES;Daniel;Maire;Fallerans;Doubs;PÉCRESSE Valérie;2022
M.;FAGAUT;Ludovic;Conseiller départemental;;Doubs;PÉCRESSE Valérie;2022
M.;LIEGEON;Eric;Maire;Courvières;Doubs;PÉCRESSE Valérie;2022
Mme;LIME VIEILLE;Patricia;Conseillère départementale;;Doubs;PÉCRESSE Valérie;2022
Mme;MOLLIER;Dominique;Maire;Villers-le-Lac;Doubs;PÉCRESSE Valérie;2022
M.;POPULAIRE;Sébastien;Maire;Touillon-et-Loutelet;Doubs;PÉCRESSE Valérie;2022
Mme;RAMBAUD;Manuela;Maire;Le Russey;Doubs;PÉCRESSE Valérie;2022
Mme;ANTHOINE;Emmanuelle;Députée;4ème circonscription;Drôme;PÉCRESSE Valérie;2022
M.;BESNIER;Didier;Maire;Rochegude;Drôme;PÉCRESSE Valérie;2022
M.;BOUCHET;Gilbert;Sénateur;;Drôme;PÉCRESSE Valérie;2022
M.;BRUNET;Florent;Maire;Hauterives;Drôme;PÉCRESSE Valérie;2022
M.;DARAGON;Nicolas;Maire;Valence;Drôme;PÉCRESSE Valérie;2022
M.;D'HÉROUVILLE;Claude;Maire;Vaunaveys-la-Rochette;Drôme;PÉCRESSE Valérie;2022
M.;LEYDIER;Jean-Pierre;Maire;Salettes;Drôme;PÉCRESSE Valérie;2022
M.;MORIN;Christian;Maire;Saint-Jean-en-Royans;Drôme;PÉCRESSE Valérie;2022
Mme;MOUTON;Marie-Pierre;Conseillère départementale;;Drôme;PÉCRESSE Valérie;2022
M.;AUGER;Michel;Maire;Malleville-sur-le-Bec;Eure;PÉCRESSE Valérie;2022
M.;DOSSANG;Guy;Conseiller régional;Normandie;Eure;PÉCRESSE Valérie;2022
Mme;LEBLANC;Marie-Paule;Maire;Épaignes;Eure;PÉCRESSE Valérie;2022
M.;LEFRAND;Guy;Maire;Évreux;Eure;PÉCRESSE Valérie;2022
M.;MAUREY;Hervé;Sénateur;;Eure;PÉCRESSE Valérie;2022
M.;MORIN;Hervé;Conseiller régional;Normandie;Eure;PÉCRESSE Valérie;2022
Mme;PLUCHET;Kristina;Sénatrice;;Eure;PÉCRESSE Valérie;2022
M.;BESNARD;Christophe;Maire;Prudemanche;Eure-et-Loir;PÉCRESSE Valérie;2022
Mme;DESEYNE;Chantal;Sénatrice;;Eure-et-Loir;PÉCRESSE Valérie;2022
Mme;DORANGE;Karine;Conseillère départementale;;Eure-et-Loir;PÉCRESSE Valérie;2022
Mme;FROMONT;Elisabeth;Conseillère départementale;;Eure-et-Loir;PÉCRESSE Valérie;2022
M.;GORGES;Jean-Pierre;Maire;Chartres;Eure-et-Loir;PÉCRESSE Valérie;2022
M.;GUERET;Daniel;Sénateur;;Eure-et-Loir;PÉCRESSE Valérie;2022
M.;LECLAIR;Pascal;Maire;Nogent-sur-Eure;Eure-et-Loir;PÉCRESSE Valérie;2022
M.;MASSELUS;Franck;Conseiller départemental;;Eure-et-Loir;PÉCRESSE Valérie;2022
Mme;QUENTIN;Virginie;Maire;Abondant;Eure-et-Loir;PÉCRESSE Valérie;2022
Mme;BOURBIGOT;Véronique;Conseillère départementale;;Finistère;PÉCRESSE Valérie;2022
M.;LE GRAND;Alain;Conseiller départemental;;Finistère;PÉCRESSE Valérie;2022
Mme;NICOLAS;Gaëlle;Maire;Châteaulin;Finistère;PÉCRESSE Valérie;2022
M.;TALOC;Guy;Conseiller départemental;;Finistère;PÉCRESSE Valérie;2022
Mme;BOURGADE;Mary;Conseillère régionale;Occitanie;Gard;PÉCRESSE Valérie;2022
Mme;BOYER;Léa;Conseillère départementale;;Gard;PÉCRESSE Valérie;2022
M.;BURGOA;Laurent;Sénateur;;Gard;PÉCRESSE Valérie;2022
Mme;DHERBECOURT;Muriel;Conseillère départementale;;Gard;PÉCRESSE Valérie;2022
